6218,22659
2897,11809
17421,25048
11123,24690
10687,13260
23736,26975
24905,25552
18066,29773
5602,26695
13663,21451
28,4948
3770,19100
17349,28772
23550,28048
29096,29736
16193,25968
21651,28078
11323,28568
15344,26594
28583,29499
28226,29627
15,26255
25873,26444
12064,26186
6691,18809
8275,17467
2522,17327
16752,21846
14117,24697
26632,29916
122,22873
23147,27205
20164,29300
955,19555
26521,27499
6402,26843
6032,20837
5043,19030
22666,26164
21778,27914
19377,24637
23332,27192
8352,20471
17724,23475
10409,16739
400,15990
20437,27557
29283,29398
1074,20579
17164,29289
7341,17955
27239,27435
21712,27084
4594,8135
25014,28435
5059,23209
1183,28552
1773,15066
14692,17384
9232,29810
6154,25790
7397,15805
28172,28615
9291,10439
11571,24876
975,19577
6232,14044
28831,29534
8218,23850
29073,29669
16828,19029
4425,12557
5533,17954
21291,26370
24509,25468
18151,23517
4739,10048
8575,25712
8325,26570
4075,18395
19299,26901
16209,20331
18932,26704
7545,22414
6388,13478
12316,29129
5097,5333
13411,19418
6155,10260
14137,19789
6300,23938
25496,26782
29486,29951
19994,26921
23899,26123
5686,8959
22698,26433
23706,29654
45,14580
8139,17602
2088,13347
19713,25095
22562,28011
7239,26200
10835,15347
25917,27289
5130,24961
7745,20823
7566,22823
6773,29729
9577,13017
1380,23696
17315,25395
14825,29842
2867,7398
20821,22445
25991,28726
5029,14764
17164,18886
21988,28852
19081,28602
15603,27050
491,1636
27232,27947
8936,11430
3872,17508
24375,26194
2263,8321
17989,20627
9025,21765
9638,13630
15103,20706
8932,11131
12787,27434
23876,29709
502,16977
15042,29131
27756,28431
18415,20637
12503,17412
6014,9432
18591,27243
9909,10951
10516,24662
8165,23898
7729,23431
4757,24125
11063,12328
28499,29377
22255,27616
18085,25766
6059,13838
6514,20093
10723,26848
15038,26204
25718,29032
6118,7702
16829,29304
4551,24597
14064,21628
28948,29566
8190,17808
5492,24285
26859,29507
10846,29952
1061,19521
8698,19718
27020,29595
17895,22008
8907,12177
8144,20746
5297,15422
15780,18541
15402,22439
9864,21503
4324,23616
439,11672
28268,29637
14258,20180
26318,26955
15646,18549
5201,23224
2693,4686
11402,18690
22951,25158
2363,8808
24700,28295
9018,9434
8593,11954
25428,26670
4938,23834
29879,29960
24884,29150
12091,12340
28614,29188
16736,23158
4458,26585
16473,22820
4807,24397
4961,27465
7962,25202
28436,28876
20627,28443
19105,22191
23055,29867
28929,28932
19101,27414
22634,26968
1047,16876
25426,28013
29748,29931
22341,29287
11875,16427
13513,21124
24212,25482
911,19416
13669,27002
20803,28237
14569,22413
15429,18207
20174,28697
25252,29305
19773,26736
13157,19214
3166,18884
24775,27694
28317,28625
22206,27240
25388,29269
2991,24686
11301,26347
13840,26763
21134,24818
26638,27271
19774,26662
7384,8615
6313,14316
10697,20654
16539,19162
12699,21304
17500,17525
9852,29939
8541,12868
9173,26332
14430,16475
5573,26339
29687,29804
5924,27056
16957,26990
8955,10746
364,5618
26938,27859
3956,13690
2422,16241
19920,20669
25382,25751
23185,28945
25207,26277
6327,10981
14332,18808
12366,15792
16603,24362
22168,29788
4895,14901
13160,28079
11033,25905
6479,15208
7636,10271
5819,16956
29101,29754
11238,22255
18165,29773
28551,29119
10582,12640
5753,14137
23270,25471
13719,17308
4762,16366
16957,27335
7010,12315
18402,25765
23548,29599
2273,11946
23488,23913
28041,29082
11814,13284
22278,25570
26935,29556
2332,5518
22401,25416
1942,7134
24133,27889
1068,3384
24708,28357
29041,29374
10673,21128
11637,13783
29154,29430
16478,28348
29868,29925
12341,24611
18137,28767
12154,29605
22827,27853
25510,25773
18269,28402
5734,8909
12170,28068
813,29196
8623,25246
12430,24085
11080,17521
18737,27346
8496,9309
24578,26605
7694,23401
6946,13805
3535,22001
21293,25661
67,6142
23339,26203
29503,29525
25370,25633
26055,27525
16577,29329
15636,20836
25739,26783
21667,26701
1222,7470
25776,27933
24634,26259
29950,29983
212,3659
20314,27596
19921,23445
26592,28317
17099,17930
8104,9914
16879,22827
17374,18987
5635,16564
26572,27284
20299,28898
11069,28767
14417,17161
1573,29424
9307,21096
4582,20024
28991,29219
26503,28848
22315,29044
15403,16032
9352,26052
477,6752
7569,11623
22790,26667
28126,28489
22232,29765
29219,29555
28211,28222
10363,22461
10450,18688
27043,29881
4206,29731
23983,27263
28804,29188
11184,26039
21365,21504
15319,17305
20877,25327
18869,18913
13252,21840
18722,28603
17785,21235
8084,20549
20077,28990
23675,29176
19719,23833
24434,26450
13476,22658
2768,8338
19510,24645
1731,25674
863,26414
22874,28775
16751,26026
7046,17198
14715,27106
29633,29749
17120,26357
8176,17975
25486,28386
24527,25044
29605,29901
19387,29551
23970,28804
23907,28393
20054,29840
13003,22305
24291,28495
14660,15022
3382,22255
22091,27344
29425,29780
14985,19772
18339,26631
19238,29357
604,3614
2052,12652
21956,29980
10787,22064
390,7382
10103,13958
28914,29569
4941,27007
29948,29976
10540,27982
4154,19624
5384,14435
12560,19289
16279,16853
29394,29469
1284,9023
3264,17156
2588,19134
2437,6014
14111,23093
14701,25654
26101,27470
19401,27077
2559,10027
19819,27647
25985,26219
19078,22578
26623,26885
3814,10924
17993,24360
19975,20445
15548,17266
29342,29437
3814,7036
21679,28566
18330,24550
14173,17892
22849,24259
637,2820
27196,27727
9306,25559
1808,5861
16955,21867
1409,24223
29325,29900
25101,29329
5838,29322
28288,29351
16988,18718
2160,26064
18415,26688
4864,29323
225,23444
12283,22642
4501,7581
28597,28940
6352,18156
11560,24412
25653,29643
14871,24882
9528,22311
6360,27229
6804,23722
2291,29564
10547,19398
28619,28771
23611,26940
23263,23991
13830,22536
5443,25790
8334,9897
22212,22585
16708,17203
11924,15276
4576,13864
28078,29505
28953,29141
20538,26587
2775,25056
12862,13650
22914,24989
28786,28910
22434,26636
1783,3061
27635,27948
14636,20547
7029,17206
8482,16147
23635,27217
8329,20272
25357,26669
21666,28763
12329,13363
20615,29816
6723,18303
3353,24383
4019,26862
22869,23182
939,20695
19698,28161
19778,26647
12884,23281
16653,26374
24288,27387
14018,23524
11383,12052
14689,17544
10762,20787
10689,22171
26204,26777
27828,28011
150,22270
11478,22835
21410,26267
10584,18746
15566,24030
16921,25249
17988,29630
4885,20736
25423,26834
4263,13689
402,9524
22541,24535
22590,25013
8423,28720
3558,17685
17794,28181
27642,29145
5907,28876
7906,20862
24177,27167
14030,28030
12277,19609
21315,22714
13497,14720
29745,29786
23920,26479
27462,27540
6843,17572
22587,23346
15413,29735
14346,14770
19372,27475
14605,14936
18324,22218
26875,28319
21645,23806
148,7387
13405,23761
24686,29134
27341,28964
10123,10555
9784,26962
26958,27394
29548,29686
19479,19806
2457,16512
6577,29790
22473,27891
16337,16567
26038,29129
18862,20776
26638,29000
2432,25060
17843,24713
19967,29338
29723,29745
2158,11473
25719,27718
17945,23600
20970,22036
19773,27180
801,26662
10043,14843
16847,27475
15557,15978
225,5404
383,2382
20246,25637
26896,27386
9253,15953
955,25055
15044,22727
1485,15138
19813,29491
16937,17877
14545,25018
3046,28467
21379,28784
23865,26204
18048,19521
13485,14929
15771,20564
6875,13798
18336,27366
8584,18688
20888,23859
8402,8745
4752,7361
11731,16791
21409,25002
22091,22649
18511,20966
12171,16448
22988,26087
10669,16209
10418,12199
22288,23424
6981,28446
19917,25119
4550,7221
18830,28339
12393,24234
21120,29877
11854,24530
11359,22500
23825,24778
8702,17158
23651,23777
1059,21024
10451,19459
7699,22167
14110,25178
26202,28419
6033,7961
10366,15894
5404,15601
26583,27792
25012,28865
5915,26792
2253,25230
22601,28636
15815,18278
15883,25582
3911,29992
12440,28905
25223,25547
27094,29043
6526,17551
8363,19957
12637,25790
5002,6824
4194,15093
6151,7500
25084,28973
1111,24482
